sensor_record_id,aircraft_id,reading_date,flight_hours_at_reading,egt_celsius,oil_pressure_psi,vibration_ips,fuel_flow_kgh,bleed_air_temp_c,anomaly_flag
SNS000322,AC003,2024-03-02,60136,845.5,76.99,0.687,2519.2,205.1,0
SNS000323,AC003,2022-04-04,60144,845.5,79.04,0.483,2358.3,249.5,0
SNS000324,AC003,2024-06-03,60152,853.0,80.2,0.861,2333.6,231.8,0
SNS000325,AC003,2023-06-30,60160,843.5,83.88,0.915,2297.0,214.6,0
SNS000326,AC003,2023-03-24,60168,844.5,81.83,0.885,2198.3,242.7,1
SNS000327,AC003,2023-06-26,60176,847.3,68.45,0.743,2454.4,240.6,0
SNS000328,AC003,2023-08-04,60184,854.4,46.57,0.863,2110.6,230.3,0
SNS000329,AC003,2024-09-16,60192,853.5,48.19,0.86,2263.9,211.3,1
SNS000330,AC003,2023-06-22,60200,850.9,62.5,0.601,2334.7,221.5,1
SNS000331,AC003,2022-02-14,60208,845.7,54.79,0.31,2260.7,249.0,0
SNS000332,AC003,2024-01-31,60216,839.2,82.3,0.55,2205.2,207.3,0
SNS000333,AC003,2023-12-06,60224,849.5,74.65,0.704,2304.9,194.9,0
SNS000334,AC003,2024-04-06,60232,848.4,62.46,0.514,2335.2,218.5,1
SNS000335,AC003,2022-09-03,60240,857.8,67.51,0.365,2459.4,253.8,1
SNS000336,AC003,2022-08-13,60248,841.3,64.3,0.322,2399.1,227.1,0
SNS000337,AC003,2023-09-02,60256,849.4,47.56,0.766,2203.6,253.1,0
SNS000338,AC003,2024-10-22,60264,844.9,57.54,0.696,2489.3,180.9,0
SNS000339,AC003,2022-04-02,60272,851.2,74.06,0.831,2281.7,250.9,1
SNS000340,AC003,2023-07-02,60280,838.1,46.16,0.478,2202.5,223.0,0
SNS000341,AC003,2023-09-10,60288,842.6,73.38,0.552,2198.1,180.9,0
SNS000342,AC003,2023-12-21,60296,848.3,61.43,0.837,2430.0,235.2,0
SNS000343,AC003,2023-08-20,60304,854.4,68.31,0.558,2357.0,229.1,0
SNS000344,AC003,2024-07-14,60312,846.0,76.73,0.348,2431.6,211.2,1
SNS000345,AC003,2023-05-19,60320,849.0,46.98,0.56,2359.6,239.7,0
SNS000346,AC003,2023-07-01,60328,855.8,83.11,0.893,2375.4,232.7,1
SNS000347,AC003,2023-03-18,60336,833.6,84.57,0.891,2116.8,230.1,0
SNS000348,AC003,2024-02-01,60344,840.1,77.89,0.805,2177.3,229.5,1
SNS000349,AC003,2022-09-12,60352,848.3,49.98,0.836,2424.5,251.9,1
SNS000350,AC003,2024-04-03,60360,845.4,52.93,0.909,2511.3,193.2,0
SNS000351,AC003,2024-03-29,60368,847.6,82.97,0.922,2114.7,227.8,0
SNS000352,AC003,2022-08-29,60376,860.6,54.5,0.811,2130.1,194.4,0
SNS000353,AC003,2022-12-01,60384,845.3,50.55,0.894,2404.6,197.2,0
SNS000354,AC004,2023-08-22,9727,819.7,48.14,0.858,2170.0,183.1,0
SNS000355,AC004,2024-02-27,9735,820.6,50.04,0.828,2250.5,250.0,0
SNS000356,AC004,2022-03-08,9743,815.7,81.38,0.146,2580.4,203.8,0
SNS000357,AC004,2023-08-13,9751,820.8,53.67,0.515,2321.7,246.0,0
SNS000358,AC004,2024-07-04,9759,819.6,68.42,0.523,2474.2,201.7,0
SNS000359,AC004,2023-11-06,9767,822.7,58.05,0.524,2152.5,248.6,0
SNS000360,AC004,2022-11-18,9775,816.9,79.33,0.253,2357.6,191.0,0
SNS000361,AC004,2023-07-17,9783,824.0,68.38,0.799,2149.2,207.5,0
SNS000362,AC004,2024-01-13,9791,828.7,63.63,0.438,2363.9,222.1,0
SNS000363,AC004,2022-06-12,9799,820.6,58.48,0.136,2126.8,221.1,0
SNS000364,AC004,2024-05-16,9807,823.7,78.98,0.602,2522.5,200.9,0
SNS000365,AC004,2024-10-24,9815,824.8,49.05,0.744,2107.4,236.7,0
SNS000366,AC004,2023-08-26,9823,819.6,56.17,0.697,2542.4,247.6,0
SNS000367,AC004,2022-03-04,9831,822.8,50.34,0.31,2303.6,203.2,0
SNS000368,AC004,2023-05-02,9839,822.5,45.88,0.856,2306.5,254.4,0
SNS000369,AC004,2023-12-11,9847,822.8,68.87,0.749,2567.1,209.5,0
SNS000370,AC004,2023-11-13,9855,818.0,47.97,0.156,2478.3,190.7,0
SNS000371,AC004,2022-11-09,9863,822.0,75.91,0.347,2483.8,216.2,0
SNS000372,AC004,2024-10-14,9871,825.6,55.61,0.572,2190.0,202.7,0
SNS000373,AC004,2022-08-29,9879,828.5,65.5,0.222,2244.2,226.9,0
SNS000374,AC004,2023-05-24,9887,827.0,63.63,0.139,2346.7,236.9,0
SNS000375,AC004,2023-11-09,9895,834.1,68.71,0.342,2516.1,225.5,0
SNS000376,AC004,2024-05-02,9903,818.4,55.43,0.685,2546.3,214.9,0
SNS000377,AC004,2022-09-29,9911,825.9,67.44,0.736,2429.5,219.1,0
SNS000378,AC004,2022-11-12,9919,823.0,68.29,0.382,2114.9,193.5,0
SNS000379,AC004,2024-07-11,9927,833.4,55.35,0.697,2110.4,204.1,0
SNS000380,AC004,2022-11-14,9935,820.1,84.07,0.511,2439.8,211.8,0
SNS000381,AC004,2023-02-09,9943,819.7,82.34,0.77,2574.2,235.5,0
SNS000382,AC004,2023-02-18,9951,819.1,64.7,0.851,2509.6,184.5,0
SNS000383,AC004,2023-08-03,9959,814.1,58.04,0.314,2244.9,208.5,0
SNS000384,AC004,2023-11-20,9967,822.0,59.14,0.468,2193.7,189.8,0
SNS000385,AC004,2023-03-16,9975,818.2,76.63,0.849,2341.8,257.6,0
SNS000386,AC004,2024-04-29,9983,823.6,46.92,0.768,2406.4,240.7,0
SNS000387,AC004,2023-09-10,9991,827.1,74.26,0.198,2351.4,240.7,0
SNS000388,AC004,2022-04-15,9999,831.9,47.98,0.181,2555.4,234.4,0
SNS000389,AC004,2023-10-20,10007,829.5,48.32,0.695,2328.4,198.5,0
SNS000390,AC004,2024-03-11,10015,821.0,80.15,0.739,2408.0,257.2,0
SNS000391,AC004,2022-05-21,10023,820.0,61.41,0.539,2577.8,250.7,0
SNS000392,AC004,2024-11-02,10031,826.4,70.5,0.137,2144.0,209.5,0
SNS000393,AC004,2023-02-08,10039,817.7,48.33,0.415,2202.3,183.5,0
SNS000394,AC004,2024-04-11,10047,832.0,46.09,0.678,2443.0,238.7,0
SNS000395,AC004,2023-03-21,10055,832.3,61.75,0.529,2121.3,252.8,0
SNS000396,AC004,2023-04-29,10063,822.0,70.07,0.534,2571.8,259.5,0
SNS000397,AC004,2022-05-09,10071,815.9,69.2,0.543,2241.7,255.1,0
SNS000398,AC004,2024-11-30,10079,828.7,75.09,0.726,2316.1,199.9,0
SNS000399,AC004,2023-07-14,10087,826.0,76.57,0.722,2371.8,203.9,0
SNS000400,AC004,2022-07-09,10095,828.7,52.25,0.723,2317.5,218.5,0
SNS000401,AC004,2022-11-01,10103,817.9,60.98,0.347,2115.0,217.0,0
SNS000402,AC004,2023-02-02,10111,823.3,75.03,0.738,2399.6,214.7,0
SNS000403,AC004,2023-05-06,10119,824.3,76.02,0.381,2146.5,235.4,0
SNS000404,AC004,2024-08-29,10127,824.6,78.8,0.338,2383.2,204.9,0
SNS000405,AC004,2024-12-14,10135,822.3,48.13,0.866,2228.6,245.2,0
SNS000406,AC004,2023-03-21,10143,831.3,66.99,0.701,2224.7,244.8,0
SNS000407,AC004,2023-11-08,10151,821.8,60.47,0.656,2198.0,202.3,0
SNS000408,AC004,2022-11-09,10159,825.3,76.14,0.594,2105.6,224.4,0
SNS000409,AC004,2024-02-08,10167,824.1,82.9,0.426,2309.1,259.7,0
SNS000410,AC004,2024-11-29,10175,824.7,80.74,0.637,2368.9,247.2,0
SNS000411,AC004,2022-10-26,10183,827.0,75.59,0.619,2540.5,190.9,0
SNS000412,AC004,2024-02-25,10191,820.3,49.96,0.85,2213.3,196.6,0
SNS000413,AC004,2024-09-22,10199,819.5,75.28,0.176,2293.4,237.0,0
SNS000414,AC004,2023-02-22,10207,832.1,64.16,0.367,2541.6,221.7,0
SNS000415,AC004,2023-11-01,10215,827.3,54.27,0.868,2493.6,206.2,0
SNS000416,AC004,2024-02-28,10223,823.6,80.86,0.394,2487.8,233.0,0
SNS000417,AC004,2024-02-01,10231,836.3,62.61,0.448,2438.5,184.3,0
SNS000418,AC004,2022-05-18,10239,829.5,49.44,0.458,2474.3,232.1,0
SNS000419,AC004,2023-06-08,10247,835.7,54.63,0.921,2557.7,193.2,0
SNS000420,AC004,2024-04-21,10255,823.1,83.26,0.395,2541.4,244.0,0
SNS000421,AC004,2022-12-30,10263,832.5,56.5,0.179,2442.5,214.5,0
SNS000422,AC004,2023-05-28,10271,834.7,48.45,0.422,2125.4,206.1,0
SNS000423,AC004,2022-07-09,10279,825.8,65.46,0.669,2428.7,244.4,0
SNS000424,AC004,2024-04-17,10287,830.2,48.57,0.303,2539.6,223.8,0
SNS000425,AC004,2022-04-12,10295,830.2,69.39,0.923,2556.2,246.6,0
SNS000426,AC004,2024-10-22,10303,836.9,63.08,0.486,2455.1,196.4,1
SNS000427,AC004,2022-04-08,10311,824.6,49.27,0.308,2147.9,212.2,1
SNS000428,AC004,2024-11-01,10319,831.4,47.36,0.796,2121.6,209.1,0
SNS000429,AC004,2022-09-17,10327,833.2,65.41,0.417,2550.1,232.3,0
SNS000430,AC004,2023-08-29,10335,819.0,74.94,0.426,2399.3,206.7,0
SNS000431,AC004,2022-09-29,10343,820.9,72.5,0.412,2410.2,187.7,0
SNS000432,AC004,2022-08-20,10351,820.0,52.65,0.871,2351.9,195.5,0
SNS000433,AC004,2022-01-13,10359,827.2,63.36,0.858,2459.8,189.9,0
SNS000434,AC004,2022-06-07,10367,825.8,74.88,0.826,2589.2,188.7,0
SNS000435,AC004,2024-07-22,10375,832.7,76.68,0.284,2330.0,202.6,0
SNS000436,AC004,2024-07-04,10383,825.1,77.96,0.156,2222.9,228.8,0
SNS000437,AC004,2024-06-27,10391,833.4,76.52,0.267,2312.5,208.1,0
SNS000438,AC004,2022-03-30,10399,817.2,52.69,0.187,2306.9,208.5,0
SNS000439,AC004,2024-11-10,10407,814.0,75.32,0.31,2262.9,207.1,0
SNS000440,AC004,2024-05-12,10415,827.1,49.87,0.177,2221.0,230.3,0
SNS000441,AC004,2024-08-26,10423,832.6,49.74,0.73,2156.4,180.6,1
SNS000442,AC004,2024-06-13,10431,828.4,45.86,0.603,2259.6,256.6,1
SNS000443,AC004,2022-12-31,10439,812.9,65.63,0.793,2326.8,235.1,0
SNS000444,AC004,2023-02-19,10447,831.4,82.75,0.448,2497.9,225.9,0
SNS000445,AC004,2023-04-19,10455,816.0,79.4,0.328,2240.9,226.6,0
SNS000446,AC004,2023-10-17,10463,837.3,78.49,0.502,2336.5,184.5,0
SNS000447,AC004,2023-08-31,10471,826.5,79.01,0.686,2213.6,191.8,0
SNS000448,AC004,2022-12-28,10479,822.5,54.93,0.733,2492.1,230.2,0
SNS000449,AC004,2023-11-09,10487,829.0,66.84,0.269,2117.3,185.5,1
SNS000450,AC004,2022-05-13,10495,821.2,56.6,0.533,2489.5,187.9,0
SNS000451,AC004,2023-03-30,10503,824.6,60.22,0.414,2223.9,258.4,0
SNS000452,AC004,2023-02-20,10511,837.0,44.09,0.544,2486.1,236.0,0
SNS000453,AC004,2022-04-19,10519,817.6,77.58,0.83,2159.8,241.7,0
SNS000454,AC004,2023-06-24,10527,828.1,81.66,0.152,2423.4,187.7,0
SNS000455,AC004,2024-08-05,10535,820.0,83.45,0.326,2130.7,245.5,0
SNS000456,AC004,2023-11-30,10543,827.9,78.82,0.293,2549.3,246.8,0
SNS000457,AC004,2023-03-11,10551,834.4,68.66,0.624,2335.4,215.9,1
SNS000458,AC004,2024-02-06,10559,822.6,48.61,0.439,2322.2,182.9,0
SNS000459,AC004,2022-07-13,10567,826.6,73.7,0.918,2487.1,199.1,1
SNS000460,AC004,2022-05-22,10575,830.2,70.86,0.755,2546.2,227.2,1
SNS000461,AC004,2023-01-23,10583,835.9,70.46,0.518,2205.9,251.1,0
SNS000462,AC004,2023-08-12,10591,831.9,45.0,0.638,2508.3,237.8,0
SNS000463,AC004,2023-12-19,10599,829.2,75.84,0.398,2596.4,208.4,0
SNS000464,AC004,2023-11-16,10607,832.0,81.22,0.447,2110.7,219.8,1
SNS000465,AC004,2024-02-22,10615,834.7,43.8,0.382,2190.0,181.0,0
SNS000466,AC004,2023-10-19,10623,827.9,70.26,0.719,2325.1,226.5,1
SNS000467,AC004,2024-04-21,10631,826.2,49.88,0.859,2415.8,210.6,0
SNS000468,AC004,2022-05-13,10639,828.4,62.04,0.809,2110.0,189.4,0
SNS000469,AC004,2023-03-28,10647,826.7,44.25,0.664,2394.8,247.5,0
SNS000470,AC004,2022-05-18,10655,829.8,45.74,0.859,2597.3,220.0,0
SNS000471,AC004,2022-12-11,10663,829.5,57.75,0.827,2434.2,235.2,0
SNS000472,AC004,2024-10-02,10671,824.4,74.85,0.245,2435.5,217.1,1
SNS000473,AC004,2024-11-03,10679,817.3,82.92,0.206,2267.9,231.8,0
SNS000474,AC004,2024-04-01,10687,834.5,45.41,0.529,2201.1,205.4,0
SNS000475,AC005,2022-08-18,13108,875.1,77.7,0.219,2277.1,245.3,0
SNS000476,AC005,2022-09-04,13116,865.7,59.72,0.293,2563.7,246.7,0
SNS000477,AC005,2024-07-30,13124,870.0,74.2,0.727,2404.9,208.1,0
SNS000478,AC005,2022-04-10,13132,868.7,49.21,0.475,2232.8,244.8,0
SNS000479,AC005,2024-12-11,13140,882.5,63.89,0.392,2160.3,190.5,0
SNS000480,AC005,2022-08-20,13148,872.9,64.82,0.51,2571.9,202.6,0
SNS000481,AC005,2024-07-12,13156,866.8,59.89,0.891,2564.3,233.3,0
SNS000482,AC005,2023-11-14,13164,862.8,57.2,0.533,2286.4,228.4,0
SNS000483,AC005,2024-08-19,13172,859.8,52.0,0.22,2118.0,186.4,0
SNS000484,AC005,2023-02-14,13180,868.1,60.17,0.305,2420.2,189.8,0
SNS000485,AC005,2024-02-21,13188,864.3,49.35,0.178,2310.1,226.8,0
SNS000486,AC005,2023-01-23,13196,860.3,54.51,0.133,2413.6,199.6,0
SNS000487,AC005,2024-09-06,13204,864.7,46.47,0.619,2365.2,221.2,0
SNS000488,AC005,2024-09-04,13212,862.3,54.33,0.779,2189.0,235.2,0
SNS000489,AC005,2022-04-20,13220,875.8,71.97,0.723,2578.1,200.3,0
SNS000490,AC005,2024-10-29,13228,871.8,52.4,0.229,2395.4,233.2,0
SNS000491,AC005,2023-02-08,13236,867.7,59.64,0.466,2385.3,193.2,0
SNS000492,AC005,2022-09-19,13244,874.9,53.78,0.456,2330.0,214.5,0
SNS000493,AC005,2022-01-17,13252,869.4,67.48,0.333,2460.6,247.5,0
SNS000494,AC005,2024-02-04,13260,865.0,70.52,0.157,2262.8,218.6,0
SNS000495,AC005,2024-10-10,13268,876.7,76.01,0.561,2329.3,196.3,0
SNS000496,AC005,2022-09-15,13276,871.8,53.24,0.624,2203.2,199.8,0
SNS000497,AC005,2022-06-06,13284,862.3,58.15,0.385,2528.5,191.3,0
SNS000498,AC005,2024-07-29,13292,866.8,69.66,0.517,2466.5,195.0,0
SNS000499,AC005,2024-02-04,13300,864.3,58.9,0.444,2541.0,200.5,0
SNS000500,AC005,2023-02-13,13308,862.3,61.04,0.414,2513.4,216.8,0
SNS000501,AC005,2022-01-10,13316,874.7,66.16,0.376,2299.9,240.7,0
SNS000502,AC005,2023-04-12,13324,879.6,67.84,0.849,2233.0,188.5,0
SNS000503,AC005,2022-05-19,13332,860.5,50.77,0.493,2474.3,217.9,0
SNS000504,AC005,2023-01-31,13340,871.6,78.47,0.23,2560.4,180.1,0
SNS000505,AC005,2024-12-10,13348,867.3,64.83,0.82,2407.5,228.9,0
SNS000506,AC005,2022-08-21,13356,865.9,51.08,0.785,2413.8,199.6,0
SNS000507,AC005,2024-07-07,13364,868.6,57.37,0.546,2498.3,251.0,0
SNS000508,AC005,2022-06-08,13372,863.6,57.89,0.505,2527.5,204.0,0
SNS000509,AC005,2024-01-27,13380,869.5,70.48,0.809,2518.6,202.9,0
SNS000510,AC005,2022-11-27,13388,865.1,56.83,0.865,2554.3,202.7,0
SNS000511,AC005,2022-11-30,13396,868.9,52.04,0.202,2215.3,236.7,0
SNS000512,AC005,2024-03-08,13404,870.3,72.46,0.234,2225.0,202.8,0
SNS000513,AC005,2024-09-30,13412,870.5,47.85,0.48,2433.2,198.3,0
SNS000514,AC005,2024-02-28,13420,865.0,47.21,0.875,2412.1,207.2,0
SNS000515,AC005,2023-06-15,13428,867.2,46.66,0.646,2308.6,243.7,0
SNS000516,AC005,2023-05-27,13436,876.4,65.44,0.917,2125.7,226.2,0
SNS000517,AC005,2024-01-03,13444,870.8,52.45,0.214,2229.9,241.0,0
SNS000518,AC005,2022-06-24,13452,867.0,44.52,0.261,2245.5,188.5,0
SNS000519,AC005,2023-11-24,13460,870.5,60.0,0.149,2403.7,214.9,0
SNS000520,AC005,2022-06-25,13468,874.6,82.77,0.389,2160.9,197.5,0
SNS000521,AC005,2023-02-08,13476,862.0,59.03,0.76,2170.2,207.2,0
SNS000522,AC005,2022-05-18,13484,872.5,61.95,0.722,2259.7,189.3,0
SNS000523,AC005,2022-07-22,13492,868.7,73.57,0.565,2382.9,236.3,0
SNS000524,AC005,2022-12-30,13500,875.4,56.59,0.271,2142.8,226.8,0
SNS000525,AC005,2022-08-26,13508,868.2,48.59,0.352,2385.2,252.8,0
SNS000526,AC005,2023-07-08,13516,862.2,56.17,0.349,2475.5,197.3,0
SNS000527,AC005,2024-11-17,13524,866.2,71.98,0.455,2388.6,195.2,0
SNS000528,AC005,2022-09-05,13532,870.1,51.43,0.372,2102.9,189.7,0
SNS000529,AC005,2022-11-29,13540,875.0,45.54,0.494,2545.0,192.2,0
SNS000530,AC005,2024-11-02,13548,868.0,72.5,0.477,2589.8,221.1,0
SNS000531,AC005,2024-12-02,13556,874.0,59.16,0.358,2137.1,223.4,0
SNS000532,AC005,2024-08-06,13564,861.1,76.72,0.212,2431.0,216.6,0
SNS000533,AC005,2023-11-01,13572,874.8,82.23,0.872,2256.1,201.8,1
SNS000534,AC005,2022-09-11,13580,869.6,82.78,0.297,2174.8,189.1,1
SNS000535,AC005,2022-07-14,13588,865.5,47.27,0.362,2168.7,188.2,0
SNS000536,AC005,2024-04-04,13596,874.9,65.57,0.276,2582.3,203.2,0
SNS000537,AC005,2023-05-29,13604,871.3,83.04,0.726,2173.8,238.1,1
SNS000538,AC005,2023-05-31,13612,869.4,82.26,0.504,2140.8,199.4,0
SNS000539,AC005,2022-11-20,13620,873.2,50.44,0.304,2517.5,240.6,0
SNS000540,AC005,2023-06-03,13628,866.6,66.21,0.466,2119.7,215.9,0
SNS000541,AC005,2024-02-28,13636,872.6,75.75,0.603,2465.9,232.1,0
SNS000542,AC005,2024-10-07,13644,868.1,80.71,0.476,2297.6,217.6,0
SNS000543,AC005,2022-04-17,13652,879.4,72.04,0.866,2349.6,249.1,0
SNS000544,AC005,2024-07-08,13660,881.3,51.42,0.37,2444.1,181.6,0
SNS000545,AC005,2023-03-24,13668,862.2,79.52,0.435,2136.5,235.0,0
SNS000546,AC005,2024-10-06,13676,873.2,49.75,0.79,2502.2,191.0,0
SNS000547,AC005,2024-06-04,13684,874.4,79.95,0.473,2505.4,259.1,0
SNS000548,AC005,2023-03-01,13692,872.9,63.71,0.811,2476.2,256.3,0
SNS000549,AC005,2023-04-25,13700,875.8,57.06,0.284,2377.8,188.3,0
SNS000550,AC005,2022-12-13,13708,873.1,64.53,0.299,2290.7,195.3,1
SNS000551,AC005,2022-12-07,13716,876.5,62.46,0.667,2358.0,218.2,1
SNS000552,AC005,2022-03-23,13724,870.3,70.6,0.307,2551.9,216.5,0
SNS000553,AC005,2023-04-19,13732,875.0,69.33,0.406,2217.6,245.6,0
SNS000554,AC005,2024-05-23,13740,876.7,67.87,0.682,2425.4,205.5,0
SNS000555,AC005,2024-08-15,13748,877.6,57.94,0.798,2591.7,259.7,0
SNS000556,AC005,2024-09-08,13756,870.4,73.37,0.569,2487.2,203.8,0
SNS000557,AC005,2023-08-02,13764,873.1,68.51,0.777,2299.7,242.6,0
SNS000558,AC005,2024-10-30,13772,870.8,82.71,0.231,2135.3,223.7,0
SNS000559,AC005,2022-01-24,13780,879.4,80.42,0.439,2405.4,245.9,0
SNS000560,AC005,2024-01-06,13788,869.5,51.38,0.844,2391.3,206.9,0
SNS000561,AC005,2023-02-06,13796,879.1,76.89,0.721,2471.2,229.0,0
SNS000562,AC005,2022-07-17,13804,885.5,52.49,0.693,2154.9,239.8,1
SNS000563,AC005,2022-07-23,13812,873.3,61.22,0.357,2153.6,198.4,0
SNS000564,AC005,2024-05-28,13820,869.6,74.81,0.709,2104.9,248.3,0
SNS000565,AC005,2022-03-04,13828,877.6,64.17,0.521,2560.8,191.4,0
SNS000566,AC005,2023-05-01,13836,869.7,61.3,0.686,2521.6,242.9,0
SNS000567,AC005,2024-08-12,13844,868.9,82.09,0.956,2199.4,256.5,1
SNS000568,AC005,2023-03-20,13852,871.3,65.85,0.26,2140.1,185.1,1
SNS000569,AC005,2024-12-13,13860,869.3,69.97,0.615,2215.0,255.6,0
SNS000570,AC005,2024-06-26,13868,876.1,77.96,0.411,2169.5,245.7,0
SNS000571,AC005,2022-11-27,13876,874.4,56.94,0.602,2222.1,248.5,0
SNS000572,AC005,2023-03-22,13884,878.1,56.95,0.787,2202.9,259.2,0
SNS000573,AC005,2022-08-04,13892,881.9,83.51,0.57,2181.0,199.3,1
SNS000574,AC005,2023-11-16,13900,877.8,67.05,0.368,2515.3,182.1,1
SNS000575,AC005,2024-12-26,13908,874.2,76.72,0.311,2308.7,223.8,0
SNS000576,AC005,2024-02-02,13916,867.2,70.96,0.891,2164.5,220.1,0
SNS000577,AC005,2023-06-02,13924,870.4,48.25,0.148,2358.9,257.8,0
SNS000578,AC005,2022-05-09,13932,878.4,66.23,0.565,2420.8,230.6,0
SNS000579,AC005,2023-01-12,13940,871.8,55.03,0.647,2339.1,253.2,0
SNS000580,AC005,2022-09-20,13948,887.8,54.68,0.692,2432.1,200.5,1
SNS000581,AC005,2023-09-21,13956,874.9,48.55,0.461,2133.2,183.6,0
SNS000582,AC005,2022-02-12,13964,871.0,60.18,0.184,2414.5,188.8,0
SNS000583,AC005,2022-09-07,13972,875.5,59.11,0.895,2327.6,204.3,0
SNS000584,AC005,2022-04-07,13980,890.6,74.15,0.961,2442.3,190.2,0
SNS000585,AC005,2024-01-02,13988,876.0,78.6,0.695,2165.2,186.8,0
SNS000586,AC005,2022-06-07,13996,880.6,75.78,0.642,2479.3,255.3,0
SNS000587,AC005,2024-07-18,14004,873.9,63.11,0.497,2285.5,185.1,0
SNS000588,AC005,2024-08-09,14012,874.5,48.96,0.33,2368.5,222.6,0
SNS000589,AC005,2024-07-23,14020,882.8,75.81,0.192,2353.3,198.0,0
SNS000590,AC005,2022-08-28,14028,873.6,56.66,0.747,2304.9,220.8,1
SNS000591,AC005,2024-07-23,14036,882.0,52.45,0.265,2377.8,234.8,0
SNS000592,AC005,2024-04-04,14044,878.6,72.7,0.203,2413.2,243.6,0
SNS000593,AC005,2024-09-19,14052,883.9,63.93,0.669,2553.6,188.5,1
SNS000594,AC005,2023-10-29,14060,874.6,60.05,0.243,2280.8,202.3,0
SNS000595,AC005,2023-09-19,14068,883.8,74.51,0.626,2324.0,233.9,0
SNS000596,AC005,2022-03-05,14076,881.5,52.39,0.437,2310.2,216.5,0
SNS000597,AC005,2022-04-22,14084,879.7,82.13,0.231,2277.6,216.7,1
SNS000598,AC005,2023-01-16,14092,865.3,80.48,0.404,2424.4,237.5,0
SNS000599,AC005,2023-03-25,14100,878.0,54.35,0.916,2524.7,216.0,1
SNS000600,AC005,2024-11-23,14108,882.7,70.7,0.535,2449.3,220.3,0
SNS000601,AC006,2022-10-05,52712,901.1,76.96,0.71,2115.6,183.1,0
SNS000602,AC006,2022-10-14,52720,892.8,45.36,0.322,2484.5,229.5,0
SNS000603,AC006,2024-10-09,52728,901.9,47.7,0.201,2186.9,212.2,0
SNS000604,AC006,2024-06-27,52736,904.3,64.65,0.655,2546.3,202.4,0
SNS000605,AC006,2022-02-17,52744,900.0,84.37,0.544,2304.4,186.5,0
SNS000606,AC006,2024-05-06,52752,907.0,55.91,0.869,2163.0,203.4,0
SNS000607,AC006,2024-10-16,52760,893.6,55.33,0.54,2335.0,189.2,0
SNS000608,AC006,2022-02-02,52768,892.1,64.98,0.478,2106.9,199.4,0
SNS000609,AC006,2023-10-31,52776,889.1,46.82,0.331,2246.9,242.9,0
SNS000610,AC006,2022-03-01,52784,905.5,50.31,0.776,2429.7,241.8,0
SNS000611,AC006,2024-09-15,52792,901.6,55.15,0.754,2439.7,240.4,0
SNS000612,AC006,2022-04-27,52800,897.6,83.36,0.514,2150.6,217.1,0
SNS000613,AC006,2024-10-21,52808,900.4,67.77,0.317,2520.7,192.9,0
SNS000614,AC006,2024-08-14,52816,892.0,79.17,0.198,2564.5,234.4,0
SNS000615,AC006,2022-05-02,52824,910.0,62.0,0.884,2222.5,199.8,0
SNS000616,AC006,2023-06-26,52832,900.1,72.36,0.763,2148.4,243.0,0
SNS000617,AC006,2022-12-07,52840,899.2,68.66,0.824,2337.3,181.7,0
SNS000618,AC006,2023-07-10,52848,901.8,75.27,0.321,2464.4,192.4,0
SNS000619,AC006,2024-02-20,52856,902.0,63.54,0.134,2506.3,257.4,0
SNS000620,AC006,2023-11-09,52864,899.3,50.43,0.178,2424.7,192.4,0
SNS000621,AC006,2022-09-10,52872,894.0,58.4,0.19,2133.2,227.3,0
SNS000622,AC006,2022-02-25,52880,901.8,45.89,0.12,2151.2,239.0,0
SNS000623,AC006,2023-02-22,52888,907.3,46.26,0.8,2188.3,258.2,0
SNS000624,AC006,2023-09-26,52896,905.3,70.74,0.445,2563.7,232.3,0
SNS000625,AC006,2023-05-16,52904,908.1,59.34,0.274,2232.8,190.9,0
SNS000626,AC006,2024-05-19,52912,895.7,78.21,0.191,2442.7,233.4,0
SNS000627,AC006,2023-09-30,52920,893.8,50.52,0.741,2142.6,202.0,0
SNS000628,AC006,2023-11-06,52928,898.3,62.38,0.727,2538.9,222.8,0
SNS000629,AC006,2022-11-12,52936,899.6,49.89,0.623,2284.4,222.7,0
SNS000630,AC006,2023-07-07,52944,906.6,67.84,0.801,2255.5,182.5,0
SNS000631,AC006,2023-01-28,52952,890.0,58.78,0.402,2215.0,207.8,0
SNS000632,AC006,2022-04-25,52960,908.4,82.62,0.707,2414.3,250.1,0
SNS000633,AC006,2022-12-18,52968,899.3,45.94,0.136,2502.9,205.3,0
SNS000634,AC006,2024-10-15,52976,898.9,64.97,0.587,2541.3,230.4,0
SNS000635,AC006,2024-07-12,52984,896.5,59.0,0.752,2511.2,253.0,0
SNS000636,AC006,2024-01-04,52992,890.6,73.0,0.486,2344.3,200.2,0
SNS000637,AC006,2023-07-15,53000,904.8,55.25,0.587,2117.0,214.2,0
SNS000638,AC006,2022-04-19,53008,898.7,45.25,0.56,2536.9,253.9,0
SNS000639,AC006,2024-03-10,53016,893.1,62.15,0.879,2435.8,209.1,0
SNS000640,AC006,2024-01-18,53024,895.7,64.39,0.599,2492.6,245.2,0
SNS000641,AC006,2023-12-22,53032,901.1,79.06,0.65,2289.9,226.6,0
SNS000642,AC006,2022-10-14,53040,907.1,80.29,0.311,2333.9,248.8,0
SNS000643,AC006,2023-06-03,53048,901.3,58.64,0.285,2317.5,187.4,0
SNS000644,AC006,2024-06-08,53056,891.0,78.23,0.598,2593.1,197.8,0
